"review_id","company","product","review_text","sentiment_label"
"Raza","Amazon","Electronics","Waste of money Need Amazon account and bank account to use tablet. Bank card should be verified. Cheap product with terrible graphic. I returned that next day. Totally waste of money.","very negative"
"Scorpio65","Amazon","Electronics","Very practical It kind of small yes, but very practical if you do not want to buy I pad mini","somewhat positive"
"Broncossb50","Amazon","Electronics","Eh Don't like all the ads. Didn't know that they would be permanent because I bought it on sale. It's very slow and has trouble connecting to my wifi.","somewhat negative"
"bijju","Amazon","Electronics","Decent tablet This tablet from Amazon is decent. The performance of the tablet is de end too.","neutral"
"Hector","Amazon","Electronics","Stopped Working I bought this Fire TV 3 months ago. One day, out of the blue, it stopped working. Power is on but as soon after I see the Amazon logo the screen goes black. I google the problem and it seems that the only way to reset it to the factory mode is by the on screen menu so there is no way for me to do it. I just emailed the company and waiting for a response since it is unacceptable that this thing only lasted 3 months before it became useless. Not a happy camper here!!!","very negative"
"Manny","Amazon","Electronics","Excellent Tablet This is a grate product and the price very fare just so happy with my Kindle!","very positive"
"Mrpatoloco","Amazon","Electronics","Great for kids Has tons of free games for the kids not so good for the average tablet user as its not that powerful but I guess that's only my opinion","somewhat negative"
"Targetdog","Amazon","Electronics","Gift for our college daughter Our daughter loves the size and portability of the product. Her iPad died and she uses her Mac book for school so this was a great choice for her to read books on.","very negative"
"JpB2","Amazon","Electronics","Limited reception I returned this product after deciding to standardize on one streaming technology. I chose Roku because of reputation, the Best Buy salesperson's recommendation, and the included headphones with Roku.","somewhat negative"
"razorback","Amazon","Electronics","Good for kids This product is what you pay for. Got it on black Friday at less than 40 dollars. It uses are basic and good for my kids. If you need a babysitter, it comes into play for an hour. Battery life is pretty good","neutral"
"Catmo","Amazon","Electronics","Very comfortable The Kindle Paperwhite is lightweight and easy on the eyes. It's the first device to allow me to read with as much comfort as an actual book.","very positive"
"Grammie","Amazon","Electronics","kids' kindle fire Seemed to be fine as Chtistmas gift for granddaughter. However, today she reported that it wouldn't turn on or charge today. Supposed to have two year unconditional guarantee. Don't know where to take it.","somewhat negative"
"bambi183","Amazon","Electronics","1.5 hours It was on a total of an hour and a half when the screen went completely dark. Would not turn on after that. The battery was fine....It just quit working all together.","very negative"
"Lionking","Amazon","Electronics","Great for reading Purchased this for reading and the price. Good value for money.","somewhat positive"
"Sam4","Amazon","Electronics","Good Idea but far from practical use. I think Ok Google can do the same or more. I found annoying by saying Amazon or other echo names repeatedly to get some answers if you get them. May be in future I may try when it is more practical","somewhat negative"
"apls","Amazon","Electronics","Good for kids for movies Good for watching movies offline but not so good at internet. I also have problems with it deciding I don't have the SD card in and have to take it out and put it back in. Very frustrating!!! The first one I had didn't know the SD card was there after shutting it off. They were great about sending me a new one but now I have to call them back and tell them what is going on now. I prefer to use my old Android tablet. It also won't let me remove the password or I have to take off the free time. I have to call them and see what I can do about that. It is for her and not really for me anyway. Why do I have to have a password for everything? Not too impressed but a really good buy. The ads, when you turn it on, don't bother me at all and was worth saving the $20.","neutral"
"Lori","Amazon","Electronics","Good tablet It's a great tablet for a destructive 10 year old. It's still going strong for 2 months now","somewhat positive"
"Jennifer79","Amazon","Electronics","Disappointed I have never had so many issues with a kindle and I have purchased alot. It's slow. It shuts off whenever it wants, the sd card dosent read half the time. And when it does it seems to be downloading it. And it deleted apps off my other kids kindle or adds when I do ... very very stupid . It has cracked . And I have never dropped it . It isn't made well. I am going to return it and I will probably never buy another kindle . HORRIBLE","very negative"
